-1.048348192125558853e-02 -1.172004383988678455e-03 3.609950363170355558e-04 -2.373216993873938918e-04 2.744911762420088053e-04 5.461604450829327106e-04 1.313863758696243167e-04 5.300120028550736606e-05 9.406447497894987464e-05 6.405167514458298683e-04 -8.220424933824688196e-05 -4.118149081477895379e-05 -4.330734082031995058e-04 -1.303861266933381557e-03 -1.225197804160416126e-03 -2.849354059435427189e-04 5.489402101375162601e-04 -3.912413667421787977e-04 7.873714785091578960e-04 3.238359058741480112e-04 -1.264899765374138951e-04 2.943920553661882877e-04 6.150913541205227375e-04 1.885888195829465985e-04 5.582040757872164249e-04 5.579759599640965462e-04 -3.113291168119758368e-04 6.539584719575941563e-04 1.841406628955155611e-04 4.328494251240044832e-04 -2.663412597030401230e-04 3.221752995159476995e-04 3.519466263242065907e-04 5.156060433364473283e-05 1.136426508310250938e-04 3.731337492354214191e-04 -2.423683909000828862e-04 2.916675293818116188e-04 -1.976973871933296323e-04 -3.477876598481088877e-04 -9.124305797740817070e-04 -2.337516198167577386e-04 -2.567379560787230730e-04 2.372474118601530790e-04 -1.166125512099824846e-04 3.217557095922529697e-04 4.534780600806698203e-06 -3.999199907411821187e-05 4.008582909591495991e-04 3.189533017575740814e-04 -4.877389292232692242e-04 1.964685943676158786e-04 -1.075295699592970777e-06 3.855690592899918556e-04
7.424153853207826614e-03 8.292775601148605347e-04 -2.555034297984093428e-04 1.680064451647922397e-04 -1.943872048286721110e-04 -3.863526799250394106e-04 -9.278617653762921691e-05 -3.741636828635819256e-05 -6.684185063932090998e-05 -4.527938726823776960e-04 5.857024370925500989e-05 2.888357630581595004e-05 3.043645119760185480e-04 9.206314571201801300e-04 8.649288793094456196e-04 2.001043176278471947e-04 -3.876961709465831518e-04 2.757975307758897543e-04 -5.563236190937459469e-04 -2.290191914653405547e-04 8.969769987743347883e-05 -2.080248668789863586e-04 -4.350671661086380482e-04 -1.332676183665171266e-04 -3.950045211240649223e-04 -3.951948310714215040e-04 2.200593007728457451e-04 -4.636689263861626387e-04 -1.304939796682447195e-04 -3.063086769543588161e-04 1.886786485556513071e-04 -2.279465988976880908e-04 -2.489332109689712524e-04 -3.645383185357786715e-05 -8.048664312809705734e-05 -2.639954909682273865e-04 1.711289223749190569e-04 -2.052021736744791269e-04 1.389396056765690446e-04 2.445356803946197033e-04 6.443987949751317501e-04 1.638759713387116790e-04 1.808405213523656130e-04 -1.669822086114436388e-04 8.232002437580376863e-05 -2.273976569995284081e-04 -2.928113872258109041e-06 2.856720311683602631e-05 -2.833099570125341415e-04 -2.258564345538616180e-04 3.450739604886621237e-04 -1.390115940012037754e-04 6.643635970249306411e-07 -2.736520254984498024e-04
-4.373179282993078232e-03 -4.882094217464327812e-04 1.504469983046874404e-04 -9.894053073367103934e-05 1.145026035374030471e-04 2.274149737786501646e-04 5.455515929497778416e-05 2.199419759563170373e-05 3.946085416828282177e-05 2.664052008185535669e-04 -3.463809844106435776e-05 -1.690568024059757590e-05 -1.783854095265269279e-04 -5.412391037680208683e-04 -5.084294825792312622e-04 -1.172215706901624799e-04 2.279648178955540061e-04 -1.619667164050042629e-04 3.272073226980865002e-04 1.347816869383677840e-04 -5.288259126245975494e-05 1.223596773343160748e-04 2.560711291152983904e-04 7.838971214368939400e-05 2.325586974620819092e-04 2.328073460375890136e-04 -1.294635294470936060e-04 2.733368601184338331e-04 7.690191705478355289e-05 1.803427294362336397e-04 -1.111649035010486841e-04 1.341893803328275681e-04 1.465142704546451569e-04 2.144972131645772606e-05 4.741326847579330206e-05 1.554090995341539383e-04 -1.006055608741007745e-04 1.203516221721656621e-04 -8.143059676513075829e-05 -1.433630677638575435e-04 -3.788997128140181303e-04 -9.588863758835941553e-05 -1.061467628460377455e-04 9.796172525966539979e-05 -4.838894892600364983e-05 1.337690773652866483e-04 1.615277710698137525e-06 -1.692244950390886515e-05 1.666629977989941835e-04 1.330324885202571750e-04 -2.031367039307951927e-04 8.183676254702731967e-05 -3.537455484092788538e-07 1.614267966942861676e-04
1.327112549915909767e-03 1.481123763369396329e-04 -4.564669507090002298e-05 3.002144330821465701e-05 -3.474749246379360557e-05 -6.898707943037152290e-05 -1.654008156037889421e-05 -6.667376965197036043e-06 -1.198858717543771490e-05 -8.079657709458842874e-05 1.053274809237336740e-05 5.113594852446112782e-06 5.399475048761814833e-05 1.640841510379686952e-04 1.541278179502114654e-04 3.547233791323378682e-05 -6.911659875186160207e-05 4.907541006105020642e-05 -9.921979653881862760e-05 -4.088283094461075962e-05 1.605521538294851780e-05 -3.710460077854804695e-05 -7.767721399432048202e-05 -2.377135024289600551e-05 -7.055533933453261852e-05 -7.065195677569136024e-05 3.926265344489365816e-05 -8.298153989017009735e-05 -2.334247801627498120e-05 -5.471425174619071186e-05 3.373851723154075444e-05 -4.070915019838139415e-05 -4.444359728950075805e-05 -6.505646524601615965e-06 -1.438873005099594593e-05 -4.714633905678056180e-05 3.049979932256974280e-05 -3.644181924755685031e-05 2.464780845912173390e-05 4.340062878327444196e-05 1.148776573245413601e-04 2.899965147662442178e-05 3.215364267816767097e-05 -2.966635474876966327e-05 1.466869707655860111e-05 -4.056664693052880466e-05 -4.732457341560802888e-07 5.150075594428926706e-06 -5.054247230873443186e-05 -4.036958489450626075e-05 6.162520003272220492e-05 -2.482726995367556810e-05 1.015316968278057175e-07 -4.902354339719749987e-05
1.717470935545861721e-03 1.916908950079232454e-04 -5.907591184950433671e-05 3.885310070472769439e-05 -4.496828842093236744e-05 -8.928652823669835925e-05 -2.140969809261150658e-05 -8.630580850876867771e-06 -1.551106470287777483e-05 -1.045762255671434104e-04 1.362479451927356422e-05 6.622515684284735471e-06 6.991685222601518035e-05 2.123953163390979171e-04 1.995103230001404881e-04 4.593508856487460434e-05 -8.946484740590676665e-05 6.353241042234003544e-05 -1.284265890717506409e-04 -5.291365232551470399e-05 2.077570388792082667e-05 -4.802653347724117339e-05 -1.005345402518287301e-04 -3.076848588534630835e-05 -9.131398837780579925e-05 -9.143296483671292663e-05 5.081870767753571272e-05 -1.073805469786748290e-04 -3.020698204636573792e-05 -7.081200601533055305e-05 4.366141365608200431e-05 -5.268714085104875267e-05 -5.752169818151742220e-05 -8.420276571996510029e-06 -1.862096360127907246e-05 -6.101843973738141358e-05 3.947988443542271852e-05 -4.718410491477698088e-05 3.191603900631889701e-05 5.619680086965672672e-05 1.486984256189316511e-04 3.755817670025862753e-05 4.162814002484083176e-05 -3.841020952677354217e-05 1.898790105769876391e-05 -5.250701360637322068e-05 -6.173026463329733815e-07 6.660727194685023278e-06 -6.541898619616404176e-05 -5.224439519224688411e-05 7.975756307132542133e-05 -3.213217496522702277e-05 1.330640628793844371e-07 -6.343318818835541606e-05
-4.763977602124214172e-03 -5.318745970726013184e-04 1.638990797800943255e-04 -1.077852939488366246e-04 1.247349573532119393e-04 2.477599191479384899e-04 5.944404983893036842e-05 2.396591298747807741e-05 4.297518898965790868e-05 2.902544802054762840e-04 -3.771468618651852012e-05 -1.843118297983892262e-05 -1.944492687471210957e-04 -5.897499504499137402e-04 -5.540081183426082134e-04 -1.277854898944497108e-04 2.483918797224760056e-04 -1.765075576258823276e-04 3.565148508641868830e-04 1.468427362851798534e-04 -5.760198837378993630e-05 1.333182153757661581e-04 2.789822174236178398e-04 8.541001443518325686e-05 2.533568476792424917e-04 2.536090614739805460e-04 -1.410548284184187651e-04 2.977337862830609083e-04 8.376932964893057942e-05 1.964706025319173932e-04 -1.210955961141735315e-04 1.461920910514891148e-04 1.596234651515260339e-04 2.336971010663546622e-05 5.164986214367672801e-05 1.693100930424407125e-04 -1.096229170798324049e-04 1.311778760282322764e-04 -8.876364154275506735e-05 -1.562672405270859599e-04 -4.128523287363350391e-04 -1.045451936079189181e-04 -1.156837897724471986e-04 1.067702978616580367e-04 -5.272696944302879274e-05 1.457474863855168223e-04 1.774578549884608947e-06 -1.842171150201465935e-05 1.815864961827173829e-04 1.449216651963070035e-04 -2.213070692960172892e-04 8.915642683859914541e-05 -3.904904701812483836e-07 1.758205471560359001e-04
7.815833203494548798e-03 8.731170673854649067e-04 -2.690012915991246700e-04 1.768774382071569562e-04 -2.046426525339484215e-04 -4.067890695296227932e-04 -9.771384793566539884e-05 -3.940517854061909020e-05 -7.033960719127207994e-05 -4.767832579091191292e-04 6.161556666484102607e-05 3.044263576157391071e-05 3.207147819921374321e-04 9.695451008155941963e-04 9.109032107517123222e-04 2.108726184815168381e-04 -4.082820669282227755e-04 2.905076544266194105e-04 -5.858339718542993069e-04 -2.411410678178071976e-04 9.441474685445427895e-05 -2.190571249229833484e-04 -4.580862587317824364e-04 -1.403344940626993775e-04 -4.158819210715591908e-04 -4.160379758104681969e-04 2.317214239155873656e-04 -4.880614578723907471e-04 -1.373671693727374077e-04 -3.224969550501555204e-04 1.986249990295618773e-04 -2.399989025434479117e-04 -2.621048479340970516e-04 -3.838460543192923069e-05 -8.473193884128704667e-05 -2.779544738586992025e-04 1.802214537747204304e-04 -2.161978773074224591e-04 1.464036322431638837e-04 2.576580154709517956e-04 6.786172743886709213e-04 1.727306080283597112e-04 1.905038516269996762e-04 -1.759214064804837108e-04 8.669598901178687811e-05 -2.394526673015207052e-04 -3.118233280474669300e-06 3.004340578627306968e-05 -2.983281156048178673e-04 -2.377743512624874711e-04 3.633207525126636028e-04 -1.463609078200533986e-04 7.116339020285522565e-07 -2.880135143641382456e-04
-1.087648421525955200e-02 -1.216107630170881748e-03 3.745616995729506016e-04 -2.462320844642817974e-04 2.847812138497829437e-04 5.667350487783551216e-04 1.363727933494374156e-04 5.501584018929861486e-05 9.753663471201434731e-05 6.647185655310750008e-04 -8.520178380422294140e-05 -4.279187487554736435e-05 -4.498604394029825926e-04 -1.353387720882892609e-03 -1.271774061024188995e-03 -2.960155252367258072e-04 5.697673768736422062e-04 -4.062093212269246578e-04 8.171895751729607582e-04 3.360499977134168148e-04 -1.312030799454078078e-04 3.055361739825457335e-04 6.382738938555121422e-04 1.957261702045798302e-04 5.792009760625660419e-04 5.788812413811683655e-04 -3.230983566027134657e-04 6.783437565900385380e-04 1.910223363665863872e-04 4.491288855206221342e-04 -2.763112133834511042e-04 3.343022835906594992e-04 3.652127343229949474e-04 5.350771971279755235e-05 1.179009559564292431e-04 3.871803346555680037e-04 -2.515752275940030813e-04 3.029213112313300371e-04 -2.053613861789926887e-04 -3.612426517065614462e-04 -9.470533113926649094e-04 -2.429085579933598638e-04 -2.665938227437436581e-04 2.463855198584496975e-04 -1.210462141898460686e-04 3.339269605930894613e-04 4.771969088324112818e-06 -4.143289334024302661e-05 4.160201060585677624e-04 3.309142484795302153e-04 -5.061015253886580467e-04 2.038627280853688717e-04 -1.138608126893814187e-06 3.998808679170906544e-04
1.394940167665481567e-02 1.561554498039186001e-03 -4.807604127563536167e-04 3.159523184876888990e-04 -3.652399173006415367e-04 -7.279676501639187336e-04 -1.755793491611257195e-04 -7.086686673574149609e-05 -1.244926534127444029e-04 -8.546343888156116009e-04 1.083405222743749619e-04 5.562194201047532260e-05 5.830920417793095112e-04 1.742954133078455925e-03 1.638267771340906620e-03 3.840757708530873060e-04 -7.335040136240422726e-04 5.243212799541652203e-04 -1.051415107212960720e-03 -4.318187711760401726e-04 1.679526612861081958e-04 -3.930586972273886204e-04 -8.199834846891462803e-04 -2.517741813790053129e-04 -7.436310406774282455e-04 -7.423001807183027267e-04 4.154722555540502071e-04 -8.685556822456419468e-04 -2.447554143145680428e-04 -5.766080575995147228e-04 3.542170452419668436e-04 -4.292995436117053032e-04 -4.692000802606344223e-04 -6.878318527014926076e-05 -1.511903101345524192e-04 -4.972211900167167187e-04 3.239968209527432919e-04 -3.920569142792373896e-04 2.661903563421219587e-04 4.679387202486395836e-04 1.219265395775437355e-03 3.159151820000261068e-04 3.444844915065914392e-04 -3.187090333085507154e-04 1.559352967888116837e-04 -4.294856917113065720e-04 -6.866322109999600798e-06 5.249146124697290361e-05 -5.350525607354938984e-04 -4.244525625836104155e-04 6.499615847133100033e-04 -2.617817372083663940e-04 1.715586563477700111e-06 -5.112810176797211170e-04
-1.703814417123794556e-02 -1.910192891955375671e-03 5.877789226360619068e-04 -3.861417644657194614e-04 4.461072385311126709e-04 8.908690651878714561e-04 2.154987159883603454e-04 8.702937338966876268e-05 1.511254959041252732e-04 1.047130674123764038e-03 -1.308886276092380285e-04 -6.908753857715055346e-05 -7.217001402750611305e-04 -2.140021882951259613e-03 -2.012130571529269218e-03 -4.759764997288584709e-04 9.001832222566008568e-04 -6.455987459048628807e-04 1.289384323172271252e-03 5.287081585265696049e-04 -2.046441513812169433e-04 4.819431342184543610e-04 1.003669342026114464e-03 3.086747310589998960e-04 9.094962733797729015e-04 9.064557962119579315e-04 -5.091395578347146511e-04 1.058664871379733086e-03 2.985851897392421961e-04 7.051817956380546093e-04 -4.324068722780793905e-04 5.251916009001433849e-04 5.743287038058042526e-04 8.425709529547020793e-05 1.846328959800302982e-04 6.083173793740570545e-04 -3.978172608185559511e-04 4.843588976655155420e-04 -3.294848138466477394e-04 -5.787276313640177250e-04 -1.496423617936670780e-03 -3.926474018953740597e-04 -4.247430770192295313e-04 3.934734559152275324e-04 -1.915300235850736499e-04 5.264599458314478397e-04 9.541743565932847559e-06 -6.311196921160444617e-05 6.558355526067316532e-04 5.184995825402438641e-04 -7.952262531034648418e-04 3.202417283318936825e-04 -2.489705138941644691e-06 6.220575305633246899e-04
