-3.000000e+00 0.000000e+00 2.325000e+00 5.794096e+00 3.422479e+00 3.422479e+00 1.265418e+01 8.303878e-03 8.303878e-03 1.396854e+01 2.546899e-01 2.546899e-01 1.650918e+01 1.949341e-01 1.949341e-01 1.859694e+01 3.647038e-02 3.647038e-02 2.733450e+01 7.671301e-03 7.671301e-03 2.740479e+01 5.801915e-02 5.801915e-02 3.335064e+01 3.960027e-02 3.960027e-02 3.406054e+01 1.908273e-01 1.908273e-01 4.652583e+01 7.524868e-02 7.524868e-02 5.074986e+01 5.313947e-02 5.313947e-02 5.106264e+01 6.121584e-02 6.121584e-02 5.132173e+01 1.771668e-02 1.771668e-02 5.606763e+01 1.818430e-03 1.818430e-03 5.613015e+01 1.402656e-02 1.402656e-02 6.814174e+01 1.649190e-03 1.649190e-03 7.501668e+01 7.726734e-04 7.726734e-04 9.519682e+01 9.519865e-03 9.519865e-03 9.780782e+01 3.717508e-05 3.717508e-05 9.830872e+01 2.722920e-02 2.722920e-02 9.900654e+01 1.811739e-02 1.811739e-02 1.320451e+02 1.084777e-02 1.084777e-02 1.336312e+02 3.102062e-02 3.102062e-02 1.344534e+02 3.912613e-05 3.912613e-05 1.383230e+02 6.919317e-03 6.919317e-03 1.482427e+02 3.497163e-03 3.497163e-03 1.525380e+02 3.655015e-03 3.655015e-03 
-3.000000e+00 0.000000e+00 2.300000e+00 5.704874e+00 3.512007e+00 3.512007e+00 1.198609e+01 2.027824e-02 2.027824e-02 1.289101e+01 2.310706e-01 2.310706e-01 1.634529e+01 2.407831e-01 2.407831e-01 1.821913e+01 4.681027e-02 4.681027e-02 2.757069e+01 8.114411e-02 8.114411e-02 2.777802e+01 5.890629e-03 5.890629e-03 3.339521e+01 4.650618e-02 4.650618e-02 3.472136e+01 1.658523e-01 1.658523e-01 4.634694e+01 7.744220e-02 7.744220e-02 5.048186e+01 5.126096e-02 5.126096e-02 5.073225e+01 6.349333e-02 6.349333e-02 5.161626e+01 1.490994e-02 1.490994e-02 5.603119e+01 2.165757e-03 2.165757e-03 5.620859e+01 1.351595e-02 1.351595e-02 6.792086e+01 2.472900e-03 2.472900e-03 7.578448e+01 9.245606e-04 9.245606e-04 9.473118e+01 9.415449e-03 9.415449e-03 9.787798e+01 3.002224e-05 3.002224e-05 9.826796e+01 2.624147e-02 2.624147e-02 9.904095e+01 1.780597e-02 1.780597e-02 1.320737e+02 1.058371e-02 1.058371e-02 1.335580e+02 3.055380e-02 3.055380e-02 1.344919e+02 4.908059e-05 4.908059e-05 1.385795e+02 6.586026e-03 6.586026e-03 1.478635e+02 3.287505e-03 3.287505e-03 1.527499e+02 3.534941e-03 3.534941e-03 
-3.000000e+00 0.000000e+00 2.275000e+00 5.572838e+00 3.634092e+00 3.634092e+00 1.124938e+01 3.940827e-02 3.940827e-02 1.174597e+01 2.428271e-01 2.428271e-01 1.624171e+01 2.612303e-01 2.612303e-01 1.785967e+01 6.092731e-02 6.092731e-02 2.766310e+01 1.012783e-01 1.012783e-01 2.821649e+01 4.329843e-03 4.329843e-03 3.341362e+01 5.391073e-02 5.391073e-02 3.544555e+01 1.427982e-01 1.427982e-01 4.619548e+01 7.890643e-02 7.890643e-02 5.020009e+01 4.925679e-02 4.925679e-02 5.036561e+01 6.568292e-02 6.568292e-02 5.190747e+01 1.263140e-02 1.263140e-02 5.597993e+01 2.472931e-03 2.472931e-03 5.629278e+01 1.328839e-02 1.328839e-02 6.772547e+01 3.382425e-03 3.382425e-03 7.657858e+01 1.073735e-03 1.073735e-03 9.421438e+01 9.286643e-03 9.286643e-03 9.795403e+01 2.398805e-05 2.398805e-05 9.823034e+01 2.526742e-02 2.526742e-02 9.906932e+01 1.747676e-02 1.747676e-02 1.321063e+02 1.033174e-02 1.033174e-02 1.334841e+02 3.008708e-02 3.008708e-02 1.345275e+02 6.030775e-05 6.030775e-05 1.388615e+02 6.266625e-03 6.266625e-03 1.474779e+02 3.082113e-03 3.082113e-03 1.529466e+02 3.416470e-03 3.416470e-03 
-3.000000e+00 0.000000e+00 2.250000e+00 5.390132e+00 3.803740e+00 3.803740e+00 1.044714e+01 6.807727e-02 6.807727e-02 1.057839e+01 2.828833e-01 2.828833e-01 1.616151e+01 2.688689e-01 2.688689e-01 1.752470e+01 7.936324e-02 7.936324e-02 2.770777e+01 1.175244e-01 1.175244e-01 2.864503e+01 3.017945e-03 3.017945e-03 3.340517e+01 6.180889e-02 6.180889e-02 3.620609e+01 1.225617e-01 1.225617e-01 4.607571e+01 7.973649e-02 7.973649e-02 4.990681e+01 4.712306e-02 4.712306e-02 4.996774e+01 6.789225e-02 6.789225e-02 5.219337e+01 1.074686e-02 1.074686e-02 5.591428e+01 2.741861e-03 2.741861e-03 5.637932e+01 1.331721e-02 1.331721e-02 6.755323e+01 4.336018e-03 4.336018e-03 7.739567e+01 1.217621e-03 1.217621e-03 9.364970e+01 9.133564e-03 9.133564e-03 9.803493e+01 1.880018e-05 1.880018e-05 9.819598e+01 2.430878e-02 2.430878e-02 9.909097e+01 1.713224e-02 1.713224e-02 1.321427e+02 1.009063e-02 1.009063e-02 1.334097e+02 2.962079e-02 2.962079e-02 1.345600e+02 7.279482e-05 7.279482e-05 1.391666e+02 5.962083e-03 5.962083e-03 1.470863e+02 2.881129e-03 2.881129e-03 1.531275e+02 3.299731e-03 3.299731e-03 
-3.000000e+00 0.000000e+00 2.225000e+00 5.149865e+00 4.043055e+00 4.043055e+00 9.408383e+00 3.551346e-01 3.551346e-01 9.583496e+00 1.101366e-01 1.101366e-01 1.609227e+01 2.691607e-01 2.691607e-01 1.721872e+01 1.024924e-01 1.024924e-01 2.772342e+01 1.299873e-01 1.299873e-01 2.906009e+01 1.963731e-03 1.963731e-03 3.336979e+01 7.019485e-02 7.019485e-02 3.698217e+01 1.050785e-01 1.050785e-01 4.599093e+01 7.999282e-02 7.999282e-02 4.954333e+01 7.024235e-02 7.024235e-02 4.960426e+01 4.485415e-02 4.485415e-02 5.247250e+01 9.164434e-03 9.164434e-03 5.583474e+01 2.977130e-03 2.977130e-03 5.646527e+01 1.357454e-02 1.357454e-02 6.740207e+01 5.293860e-03 5.293860e-03 7.823244e+01 1.354396e-03 1.354396e-03 9.304051e+01 8.956578e-03 8.956578e-03 9.811957e+01 1.434263e-05 1.434263e-05 9.816496e+01 2.336718e-02 2.336718e-02 9.910530e+01 1.677477e-02 1.677477e-02 1.321828e+02 9.859220e-03 9.859220e-03 1.333350e+02 2.915526e-02 2.915526e-02 1.345897e+02 8.650923e-05 8.650923e-05 1.394922e+02 5.673049e-03 5.673049e-03 1.466894e+02 2.684700e-03 2.684700e-03 1.532924e+02 3.184846e-03 3.184846e-03 
-3.000000e+00 0.000000e+00 2.200000e+00 4.846499e+00 4.387016e+00 4.387016e+00 8.247302e+00 4.737598e-01 4.737598e-01 8.663448e+00 1.721565e-01 1.721565e-01 1.603002e+01 2.644589e-01 2.644589e-01 1.694467e+01 1.304082e-01 1.304082e-01 2.772260e+01 1.391745e-01 1.391745e-01 2.945919e+01 1.161359e-03 1.161359e-03 3.330795e+01 7.905918e-02 7.905918e-02 3.775827e+01 8.989205e-02 8.989205e-02 4.594360e+01 7.971909e-02 7.971909e-02 4.909687e+01 7.286977e-02 7.286977e-02 4.929476e+01 4.244504e-02 4.244504e-02 5.274383e+01 7.819418e-03 7.819418e-03 5.574192e+01 3.184383e-03 3.184383e-03 5.654811e+01 1.403505e-02 1.403505e-02 6.727026e+01 6.219391e-03 6.219391e-03 7.908556e+01 1.482895e-03 1.482895e-03 9.239027e+01 8.756297e-03 8.756297e-03 9.813729e+01 2.244411e-02 2.244411e-02 9.820680e+01 1.056118e-05 1.056118e-05 9.911179e+01 1.640663e-02 1.640663e-02 1.322266e+02 9.636466e-03 9.636466e-03 1.332604e+02 2.869076e-02 2.869076e-02 1.346163e+02 1.014019e-04 1.014019e-04 1.398359e+02 5.399840e-03 5.399840e-03 1.462878e+02 2.492991e-03 2.492991e-03 1.534408e+02 3.071928e-03 3.071928e-03 
-3.000000e+00 0.000000e+00 2.175000e+00 4.476101e+00 4.894937e+00 4.894937e+00 7.102988e+00 6.684766e-01 6.684766e-01 7.692605e+00 2.660033e-01 2.660033e-01 1.597404e+01 2.558427e-01 2.558427e-01 1.670399e+01 1.628526e-01 1.628526e-01 2.771335e+01 1.456796e-01 1.456796e-01 2.984068e+01 5.935161e-04 5.935161e-04 3.322047e+01 8.838572e-02 8.838572e-02 3.852245e+01 7.644106e-02 7.644106e-02 4.593523e+01 7.895377e-02 7.895377e-02 4.863296e+01 7.593508e-02 7.593508e-02 4.898079e+01 3.989318e-02 3.989318e-02 5.300661e+01 6.665121e-03 6.665121e-03 5.563639e+01 3.369395e-03 3.369395e-03 5.662572e+01 1.467671e-02 1.467671e-02 6.715636e+01 7.080204e-03 7.080204e-03 7.995176e+01 1.602479e-03 1.602479e-03 9.170241e+01 8.533582e-03 8.533582e-03 9.811298e+01 2.154090e-02 2.154090e-02 9.829545e+01 7.422184e-06 7.422184e-06 9.911004e+01 1.602991e-02 1.602991e-02 1.322739e+02 9.421451e-03 9.421451e-03 1.331859e+02 2.822755e-02 2.822755e-02 1.346399e+02 1.174023e-04 1.174023e-04 1.401952e+02 5.142493e-03 5.142493e-03 1.458819e+02 2.306163e-03 2.306163e-03 1.535726e+02 2.961077e-03 2.961077e-03 
-3.000000e+00 0.000000e+00 2.150000e+00 4.036442e+00 5.675593e+00 5.675593e+00 5.981653e+00 1.000261e+00 1.000261e+00 6.676996e+00 4.146744e-01 4.146744e-01 1.592502e+01 2.438464e-01 2.438464e-01 1.649683e+01 1.992144e-01 1.992144e-01 2.770065e+01 1.500529e-01 1.500529e-01 3.020361e+01 2.337023e-04 2.337023e-04 3.310848e+01 9.814840e-02 9.814840e-02 3.926452e+01 6.416028e-02 6.416028e-02 4.596645e+01 7.773696e-02 7.773696e-02 4.815697e+01 7.963683e-02 7.963683e-02 4.866498e+01 3.720012e-02 3.720012e-02 5.326033e+01 5.667047e-03 5.667047e-03 5.551868e+01 3.537519e-03 3.537519e-03 5.669634e+01 1.548022e-02 1.548022e-02 6.705927e+01 7.848668e-03 7.848668e-03 8.082779e+01 1.712915e-03 1.712915e-03 9.098037e+01 8.289505e-03 8.289505e-03 9.809200e+01 2.065876e-02 2.065876e-02 9.838432e+01 4.894687e-06 4.894687e-06 9.909976e+01 1.564661e-02 1.564661e-02 1.323245e+02 9.213413e-03 9.213413e-03 1.331118e+02 2.776590e-02 2.776590e-02 1.346604e+02 1.344226e-04 1.344226e-04 1.405678e+02 4.900801e-03 4.900801e-03 1.454724e+02 2.124384e-03 2.124384e-03 1.536873e+02 2.852377e-03 2.852377e-03 
-3.000000e+00 0.000000e+00 2.125000e+00 3.526908e+00 6.949150e+00 6.949150e+00 4.888653e+00 1.603755e+00 1.603755e+00 5.622908e+00 6.671345e-01 6.671345e-01 1.588423e+01 2.287772e-01 2.287772e-01 1.632220e+01 2.385969e-01 2.385969e-01 2.768746e+01 1.527624e-01 1.527624e-01 3.054760e+01 4.852078e-05 4.852078e-05 3.297322e+01 1.083075e-01 1.083075e-01 3.997411e+01 5.249474e-02 5.249474e-02 4.603691e+01 7.611393e-02 7.611393e-02 4.767606e+01 8.422769e-02 8.422769e-02 4.835027e+01 3.437291e-02 3.437291e-02 5.350460e+01 4.799246e-03 4.799246e-03 5.538923e+01 3.693457e-03 3.693457e-03 5.675848e+01 1.642793e-02 1.642793e-02 6.697811e+01 8.502275e-03 8.502275e-03 8.171047e+01 1.814255e-03 1.814255e-03 9.022753e+01 8.025303e-03 8.025303e-03 9.807436e+01 1.979871e-02 1.979871e-02 9.847223e+01 2.942988e-06 2.942988e-06 9.908079e+01 1.525854e-02 1.525854e-02 1.323782e+02 9.011752e-03 9.011752e-03 1.330383e+02 2.730601e-02 2.730601e-02 1.346779e+02 1.523595e-04 1.523595e-04 1.409518e+02 4.674357e-03 4.674357e-03 1.450600e+02 1.947838e-03 1.947838e-03 1.537848e+02 2.745907e-03 2.745907e-03 
-3.000000e+00 0.000000e+00 2.100000e+00 2.948278e+00 9.225400e+00 9.225400e+00 3.828846e+00 2.816271e+00 2.816271e+00 4.536755e+00 1.142330e+00 1.142330e+00 1.585327e+01 2.108757e-01 2.108757e-01 1.617829e+01 2.799297e-01 2.799297e-01 2.767549e+01 1.541917e-01 1.541917e-01 3.087265e+01 2.565349e-07 2.565349e-07 3.281601e+01 1.188061e-01 1.188061e-01 4.063822e+01 4.089702e-02 4.089702e-02 4.614542e+01 7.413607e-02 7.413607e-02 4.720115e+01 9.001544e-02 9.001544e-02 4.803979e+01 3.142561e-02 3.142561e-02 5.373914e+01 4.041890e-03 4.041890e-03 5.524844e+01 3.841165e-03 3.841165e-03 5.681095e+01 1.750266e-02 1.750266e-02 6.691232e+01 9.023864e-03 9.023864e-03 8.259671e+01 1.906741e-03 1.906741e-03 8.944722e+01 7.742363e-03 7.742363e-03 9.805997e+01 1.896158e-02 1.896158e-02 9.855804e+01 1.526230e-06 1.526230e-06 9.905307e+01 1.486739e-02 1.486739e-02 1.324349e+02 8.815990e-03 8.815990e-03 1.329655e+02 2.684812e-02 2.684812e-02 1.346923e+02 1.710913e-04 1.710913e-04 1.413450e+02 4.462611e-03 4.462611e-03 1.446452e+02 1.776707e-03 1.776707e-03 1.538649e+02 2.641727e-03 2.641727e-03 
