-9.906291961669921875e-04 -4.752717213705182076e-04 9.422683506272733212e-04 8.753497386351227760e-04 -3.712272155098617077e-04 -7.112874300219118595e-04 -4.821772454306483269e-04 6.333014462143182755e-04 7.610652246512472630e-04 -3.421461442485451698e-04 -1.576046459376811981e-03 -4.324965120758861303e-04 6.311226752586662769e-04 4.893548903055489063e-04 -6.545854557771235704e-05 1.032853106153197587e-04 3.918926086043938994e-05 6.064074113965034485e-04 8.994503878057003021e-04 -2.862904693756718189e-05 -4.709398373961448669e-03 2.286519447807222605e-04 8.026032592169940472e-04 3.681964008137583733e-04 -6.153115537017583847e-04 -4.680304264184087515e-04 -4.603046108968555927e-04 4.187179438304156065e-04 6.409872439689934254e-04 -7.091248698998242617e-05 -1.679899520240724087e-03 -1.674301893217489123e-04 6.817355169914662838e-04 5.048781749792397022e-04 -4.240490088704973459e-04 -3.595023008529096842e-04 -3.987658128608018160e-04 4.729908832814544439e-04 6.636405596509575844e-04 -4.347469366621226072e-04 -4.959591315127909184e-04 -4.097312048543244600e-04 3.398056433070451021e-04 5.231350078247487545e-04 -3.231353548471815884e-05 -2.978641714435070753e-04 -1.415386213921010494e-04 6.378451362252235413e-04 7.930361316539347172e-04 -4.584283942676847801e-06 -5.158584564924240112e-03 -7.364928751485422254e-05 5.306158564053475857e-04 6.769244791939854622e-04 -8.298760076286271214e-05 -2.118077827617526054e-04 -3.508274385239928961e-04 4.884774098172783852e-04 2.654976269695907831e-04 -3.260747180320322514e-04 -4.220677074044942856e-04 -3.397854743525385857e-04 2.593513927422463894e-04 4.021247441414743662e-04 -3.940518363378942013e-04 -2.415498456684872508e-04 -1.978926156880334020e-04 4.520045768003910780e-04 6.472352542914450169e-04 -6.151964043965563178e-05 -1.817358424887061119e-03 6.641443178523331881e-05 6.927488720975816250e-04 5.711827543564140797e-04 -4.817585286218672991e-04 -8.447730797342956066e-04 -2.032687480095773935e-04 5.840013036504387856e-04 7.345401681959629059e-04 -3.034230030607432127e-04 -6.866406765766441822e-04
6.865845061838626862e-04 3.290640888735651970e-04 -6.535258726216852665e-04 -6.066850619390606880e-04 2.572750672698020935e-04 4.929341957904398441e-04 3.345836303196847439e-04 -4.389084933791309595e-04 -5.282441852614283562e-04 2.370779402554035187e-04 1.094730338081717491e-03 3.000266442541033030e-04 -4.382633778732270002e-04 -3.394168161321431398e-04 4.539979636319912970e-05 -7.227012247312813997e-05 -2.731638596742413938e-05 -4.208687751088291407e-04 -6.248739664442837238e-04 1.939203139045275748e-05 3.273578593507409096e-03 -1.594458153704181314e-04 -5.575926043093204498e-04 -2.552827645558863878e-04 4.273598024155944586e-04 3.246198175475001335e-04 3.195216122549027205e-04 -2.901715051848441362e-04 -4.451299610082060099e-04 4.855024963035248220e-05 1.166979665867984295e-03 1.157318329205736518e-04 -4.735577094834297895e-04 -3.502979525364935398e-04 2.942726423498243093e-04 2.494544023647904396e-04 2.769076672848314047e-04 -3.285238344687968493e-04 -4.611314507201313972e-04 3.020864969585090876e-04 3.445745096541941166e-04 2.846267016138881445e-04 -2.361728693358600140e-04 -3.631802974268794060e-04 2.250306170026306063e-05 2.065425214823335409e-04 9.829914051806554198e-05 -4.427522362675517797e-04 -5.509163020178675652e-04 2.651885552040766925e-06 3.585811704397201538e-03 5.066522135166451335e-05 -3.687020216602832079e-04 -4.699514829553663731e-04 5.745197631767950952e-05 1.469986164011061192e-04 2.434620982967317104e-04 -3.385790041647851467e-04 -1.847809617174789310e-04 2.256697625853121281e-04 2.923619176726788282e-04 2.352154115214943886e-04 -1.803976192604750395e-04 -2.784792159218341112e-04 2.733447472564876080e-04 1.672559883445501328e-04 1.371306425426155329e-04 -3.131463599856942892e-04 -4.491155850701034069e-04 4.182878183200955391e-05 1.262016128748655319e-03 -4.721084405900910497e-05 -4.806077049579471350e-04 -3.955823776777833700e-04 3.344020224176347256e-04 5.858700023964047432e-04 1.408797979820519686e-04 -4.046819231007248163e-04 -5.098875262774527073e-04 2.100280544254928827e-04 4.762148018926382065e-04
-3.855115501210093498e-04 -1.846429659053683281e-04 3.671183076221495867e-04 3.406484029255807400e-04 -1.444524677935987711e-04 -2.767625555861741304e-04 -1.880120689747855067e-04 2.464363933540880680e-04 2.968865155708044767e-04 -1.330963859800249338e-04 -6.155672599561512470e-04 -1.685625902609899640e-04 2.463924465700984001e-04 1.906736433738842607e-04 -2.550376120780128986e-05 4.083081876160576940e-05 1.539460208732634783e-05 2.365278778597712517e-04 3.514076233841478825e-04 -1.072255781764397398e-05 -1.841615885496139526e-03 8.988536137621849775e-05 3.135713923256844282e-04 1.433736761100590229e-04 -2.402902027824893594e-04 -1.823588972911238670e-04 -1.795905409380793571e-04 1.629169419175013900e-04 2.502588904462754726e-04 -2.704070720938034356e-05 -6.562339840456843376e-04 -6.486829806817695498e-05 2.662889601197093725e-04 1.968281867448240519e-04 -1.653685612836852670e-04 -1.401730842189863324e-04 -1.556765928398817778e-04 1.847220264608040452e-04 2.593538083601742983e-04 -1.699033164186403155e-04 -1.937832857947796583e-04 -1.600550313014537096e-04 1.328524376731365919e-04 2.041458210442215204e-04 -1.267521747649880126e-05 -1.160084066214039922e-04 -5.526869063032791018e-05 2.488501777406781912e-04 3.098057350143790245e-04 -1.295623633268405683e-06 -2.017269609495997429e-03 -2.830833727784920484e-05 2.073703071800991893e-04 2.641642640810459852e-04 -3.223510793759487569e-05 -8.261192124336957932e-05 -1.368164957966655493e-04 1.901182986330240965e-04 1.040363858919590712e-04 -1.265916216652840376e-04 -1.640981208765879273e-04 -1.319673028774559498e-04 1.015297239064238966e-04 1.562807883601635695e-04 -1.535675692139193416e-04 -9.385521843796595931e-05 -7.698888657614588737e-05 1.757819554768502712e-04 2.523697039578109980e-04 -2.318881888641044497e-05 -7.095108740031719208e-04 2.694278191484045237e-05 2.700331970117986202e-04 2.220088063040748239e-04 -1.879502233350649476e-04 -3.290995082352310419e-04 -7.910270505817607045e-05 2.271973935421556234e-04 2.865892893169075251e-04 -1.178304955828934908e-04 -2.675078867468982935e-04
8.609423821326345205e-05 4.121621896047145128e-05 -8.201265882235020399e-05 -7.607517909491434693e-05 3.225897671654820442e-05 6.180546915857121348e-05 4.201030969852581620e-05 -5.503423744812607765e-05 -6.634559395024552941e-05 2.972046604554634541e-05 1.376083673676475883e-04 3.765963992918841541e-05 -5.507358582690358162e-05 -4.259663546690717340e-05 5.697527285519754514e-06 -9.157377462543081492e-06 -3.446717528277076781e-06 -5.285548104438930750e-05 -7.856233423808589578e-05 2.368970399402314797e-06 4.118262731935828924e-04 -2.012890035985037684e-05 -7.010357512626796961e-05 -3.202421430614776909e-05 5.371388033381663263e-05 4.073876334587112069e-05 4.013507350464351475e-05 -3.638153793872334063e-05 -5.593873356701806188e-05 6.004910119372652844e-06 1.467054826207458973e-04 1.446906571800354868e-05 -5.952913852524943650e-05 -4.397801603772677481e-05 3.695198756759054959e-05 3.132051642751321197e-05 3.479655424598604441e-05 -4.129289663978852332e-05 -5.798683196189813316e-05 3.798750185524113476e-05 4.332408570917323232e-05 3.578123141778632998e-05 -2.970681998704094440e-05 -4.562524190987460315e-05 2.836891553670284338e-06 2.591317752376198769e-05 1.235439685842720792e-05 -5.561275611398741603e-05 -6.925997149664908648e-05 2.594740919903415488e-07 4.511026199907064438e-04 6.300358563748886809e-06 -4.636453013517893851e-05 -5.903923738515004516e-05 7.195250873337499797e-06 1.846063059929292649e-05 3.057219873880967498e-05 -4.245946183800697327e-05 -2.327766196685843170e-05 2.825247429427690804e-05 3.663777170004323125e-05 2.945545384136494249e-05 -2.271084304084070027e-05 -3.488852598820813000e-05 3.430882861721329391e-05 2.095130002999212593e-05 1.719216743367724121e-05 -3.924917837139219046e-05 -5.639048686134628952e-05 5.132665592100238428e-06 1.585899735800921917e-04 -6.084052074584178627e-06 -6.033224781276658177e-05 -4.956347038387320936e-05 4.200270996079780161e-05 7.351742533501237631e-05 1.766559762472752482e-05 -5.073445572634227574e-05 -6.404749001376330853e-05 2.629925074870698154e-05 5.975921158096753061e-05
2.129552885890007019e-04 1.019897899823263288e-04 -2.028036542469635606e-04 -1.881731004687026143e-04 7.979480142239481211e-05 1.528819411760196090e-04 1.038648115354590118e-04 -1.361303002340719104e-04 -1.640136761125177145e-04 7.352090324275195599e-05 3.400831774342805147e-04 9.311857138527557254e-05 -1.361224567517638206e-04 -1.053323430824093521e-04 1.408888965670485049e-05 -2.256773950648494065e-05 -8.506787708029150963e-06 -1.306682243011891842e-04 -1.941446098499000072e-04 5.914500434300862253e-06 1.017487258650362492e-03 -4.967088170815259218e-05 -1.732410164549946785e-04 -7.920093776192516088e-05 1.327526115346699953e-04 1.007389801088720560e-04 9.921460150508210063e-05 -8.999419515021145344e-05 -1.382588234264403582e-04 1.492586306994780898e-05 3.625520330388098955e-04 3.582715362426824868e-05 -1.471172436140477657e-04 -1.087343916879035532e-04 9.135604341281577945e-05 7.743656169623136520e-05 8.600526780355721712e-05 -1.020531271933577955e-04 -1.432884309906512499e-04 9.386870806338265538e-05 1.070611251634545624e-04 8.842624811222776771e-05 -7.339983858400955796e-05 -1.127809809986501932e-04 7.003886366874212399e-06 6.408454646589234471e-05 3.053414184250868857e-05 -1.374768471578136086e-04 -1.711599616101011634e-04 7.057063839965849183e-07 1.114531769417226315e-03 1.563020305184181780e-05 -1.145686110248789191e-04 -1.459384366171434522e-04 1.780537968443240970e-05 4.563836773741059005e-05 7.558290963061153889e-05 -1.050211139954626560e-04 -5.748398689320310950e-05 6.992257112869992852e-05 9.064409823622554541e-05 7.289290806511417031e-05 -5.609697109321132302e-05 -8.632468234281986952e-05 8.483470446662977338e-05 5.184236943023279309e-05 4.252798316883854568e-05 -9.709896403364837170e-05 -1.394182327203452587e-04 1.279407206311589107e-05 3.919776936527341604e-04 -1.490550948801683262e-05 -1.491745351813733578e-04 -1.226314197992905974e-04 1.038327463902533054e-04 1.818006567191332579e-04 4.369613452581688762e-05 -1.255016832146793604e-04 -1.583260018378496170e-04 6.508411024697124958e-05 1.477765181334689260e-04
-5.129188066348433495e-04 -2.457446535117924213e-04 4.883386427536606789e-04 4.532291495706886053e-04 -1.921958464663475752e-04 -3.682397946249693632e-04 -2.500544942449778318e-04 3.278854419477283955e-04 3.948238736484199762e-04 -1.770965900504961610e-04 -8.184390608221292496e-04 -2.242065384052693844e-04 3.276233037468045950e-04 2.536290558055043221e-04 -3.392483631614595652e-05 5.416371641331352293e-05 2.044594111794140190e-05 3.145610098727047443e-04 4.671945062000304461e-04 -1.437232549506006762e-05 -2.447990933433175087e-03 1.193625357700511813e-04 4.168911837041378021e-04 1.907350088004022837e-04 -3.194914606865495443e-04 -2.425704587949439883e-04 -2.388268621871247888e-04 2.167669008485972881e-04 3.327605663798749447e-04 -3.611807915149256587e-05 -8.724828367121517658e-04 -8.637963765067979693e-05 3.540446923580020666e-04 2.617888676468282938e-04 -2.199332811869680882e-04 -1.864303922047838569e-04 -2.070009359158575535e-04 2.456049842294305563e-04 3.447905473876744509e-04 -2.258725726278498769e-04 -2.576296974439173937e-04 -2.127982006641104817e-04 1.766030472936108708e-04 2.714709553401917219e-04 -1.683883965597487986e-05 -1.543245452921837568e-04 -7.348678627749904990e-05 3.309333987999707460e-04 4.118917859159410000e-04 -1.847547082434175536e-06 -2.681481651961803436e-03 -3.775333607336506248e-05 2.756817266345024109e-04 3.512817493174225092e-04 -4.290369179216213524e-05 -1.098673092201352119e-04 -1.819595636334270239e-04 2.529443881940096617e-04 1.382378977723419666e-04 -1.685055176494643092e-04 -2.183694887207821012e-04 -1.756476558512076735e-04 1.349318918073549867e-04 2.079828846035525203e-04 -2.042644337052479386e-04 -1.249102642759680748e-04 -1.024385783239267766e-04 2.339061466045677662e-04 3.356502274982631207e-04 -3.104298957623541355e-05 -9.434215608052909374e-04 3.556913725333288312e-05 3.591635613702237606e-04 2.954490482807159424e-04 -2.499465772416442633e-04 -4.377747536636888981e-04 -1.052454972523264587e-04 3.023016906809061766e-04 3.811171627603471279e-04 -1.568352454341948032e-04 -3.558412427082657814e-04
8.150934008881449699e-04 3.908281796611845493e-04 -7.756117265671491623e-04 -7.202401175163686275e-04 3.054372209589928389e-04 5.852202884852886200e-04 3.970049147028476000e-04 -5.210696836002171040e-04 -6.267239223234355450e-04 2.814809849951416254e-04 1.298399642109870911e-03 3.560433979146182537e-04 -5.198605358600616455e-04 -4.028151743113994598e-04 5.388127101468853652e-05 -8.544560114387422800e-05 -3.234948962926864624e-05 -4.993458278477191925e-04 -7.410721736960113049e-04 2.325222521903924644e-05 3.881382755935192108e-03 -1.887915132101625204e-04 -6.612790166400372982e-04 -3.030165098607540131e-04 5.068879108875989914e-04 3.852575900964438915e-04 3.790736955124884844e-04 -3.445004404056817293e-04 -5.279970937408506870e-04 5.794384924229234457e-05 1.384032890200614929e-03 1.375527353957295418e-04 -5.616502021439373493e-04 -4.156702198088169098e-04 3.491606039460748434e-04 2.959957637358456850e-04 3.284643171355128288e-04 -3.896532289218157530e-04 -5.468390882015228271e-04 3.582325589377433062e-04 4.086408007424324751e-04 3.375673259142786264e-04 -2.800392103381454945e-04 -4.308464704081416130e-04 2.666031832632143050e-05 2.451506152283400297e-04 1.165947542176581919e-04 -5.252768169157207012e-04 -6.533762789331376553e-04 3.417471361899515614e-06 4.251589998602867126e-03 6.034277248545549810e-05 -4.372291150502860546e-04 -5.575084360316395760e-04 6.823878356954082847e-05 1.744106266414746642e-04 2.888719609472900629e-04 -4.019379848614335060e-04 -2.189719962188974023e-04 2.680755569599568844e-04 3.471678355708718300e-04 2.793858584482222795e-04 -2.138315176125615835e-04 -3.307177976239472628e-04 3.243863175157457590e-04 1.986421993933618069e-04 1.628103054827079177e-04 -3.718243970070034266e-04 -5.329052801243960857e-04 5.007269282941706479e-05 1.496977522037923336e-03 -5.544236773857846856e-05 -5.703187780454754829e-04 -4.697740951087325811e-04 3.967337543144822121e-04 6.953357951715588570e-04 1.672494981903582811e-04 -4.804664931725710630e-04 -6.049173534847795963e-04 2.494767541065812111e-04 5.651853862218558788e-04
-1.120814122259616852e-03 -5.380448419600725174e-04 1.065669697709381580e-03 9.903883328661322594e-04 -4.200267721898853779e-04 -8.048052550293505192e-04 -5.451744655147194862e-04 7.165465503931045532e-04 8.603682508692145348e-04 -3.871617955155670643e-04 -1.780923921614885330e-03 -4.890795098617672920e-04 7.132753380574285984e-04 5.534266820177435875e-04 -7.403309427900239825e-05 1.162182888947427273e-04 4.419302786118350923e-05 6.855582469142973423e-04 1.016270834952592850e-03 -3.280982491560280323e-05 -5.319356452673673630e-03 2.577957056928426027e-04 9.068446815945208073e-04 4.164968268014490604e-04 -6.953346310183405876e-04 -5.293162539601325989e-04 -5.203358014114201069e-04 4.737763665616512299e-04 7.244085427373647690e-04 -8.078904647845774889e-05 -1.898173592053353786e-03 -1.897231850307434797e-04 7.703370647504925728e-04 5.708754761144518852e-04 -4.794265551026910543e-04 -4.064734966959804296e-04 -4.506737168412655592e-04 5.344923702068626881e-04 7.497560000047087669e-04 -4.911600262857973576e-04 -5.603579338639974594e-04 -4.629708710126578808e-04 3.838469565380364656e-04 5.913182976655662060e-04 -3.646222467068582773e-05 -3.369162732269614935e-04 -1.599526149220764637e-04 7.210397161543369293e-04 8.960617124103009701e-04 -5.676155524270143360e-06 -5.826725158840417862e-03 -8.368139970116317272e-05 5.994689418002963066e-04 7.651477935723960400e-04 -9.395508823217824101e-05 -2.394580660620704293e-04 -3.966428048443049192e-04 5.526458844542503357e-04 2.996708208229392767e-04 -3.692292375490069389e-04 -4.776868154294788837e-04 -3.847019688691943884e-04 2.928320027422159910e-04 4.551796882878988981e-04 -4.456173919606953859e-04 -2.734409354161471128e-04 -2.239228488178923726e-04 5.115262465551495552e-04 7.317978888750076294e-04 -7.035885209916159511e-05 -2.053915057331323624e-03 7.404194184346124530e-05 7.833424024283885956e-04 6.465193000622093678e-04 -5.446002469398081303e-04 -9.554414427839219570e-04 -2.299849438713863492e-04 6.608219118788838387e-04 8.303311187773942947e-04 -3.435483085922896862e-04 -7.765800110064446926e-04
1.431477139703929424e-03 6.882395828142762184e-04 -1.359604182653129101e-03 -1.264913473278284073e-03 5.364966345950961113e-04 1.028025057166814804e-03 6.950413808226585388e-04 -9.152204147540032864e-04 -1.096436521038413048e-03 4.946486442349851131e-04 2.266998635604977608e-03 6.237835041247308254e-04 -9.083247277885675430e-04 -7.060228381305932999e-04 9.446168405702337623e-05 -1.462701038690283895e-04 -5.594696995103731751e-05 -8.737542666494846344e-04 -1.293297624215483665e-03 4.331362652010284364e-05 6.763643119484186172e-03 -3.262006794102489948e-04 -1.154041499830782413e-03 -5.316482856869697571e-04 8.852362516336143017e-04 6.752853514626622200e-04 6.630081334151327610e-04 -6.052050739526748657e-04 -9.224502719007432461e-04 1.050619903253391385e-04 2.415902912616729736e-03 2.432879555271938443e-04 -9.805181762203574181e-04 -7.279214914888143539e-04 6.111321854405105114e-04 5.182143650017678738e-04 5.739144980907440186e-04 -6.804234581068158150e-04 -9.538671001791954041e-04 6.248712306842207909e-04 7.130517042241990566e-04 5.892536137253046036e-04 -4.881685599684715271e-04 -7.533118478022515774e-04 4.624105349648743868e-05 4.299910215195268393e-04 2.036603982560336590e-04 -9.187752730213105679e-04 -1.140408450737595558e-03 8.899359272618312389e-06 7.408784236758947372e-03 1.080669753719121218e-04 -7.626657024957239628e-04 -9.747479925863444805e-04 1.202057610498741269e-04 3.052081738132983446e-04 5.056086811237037182e-04 -7.057385519146919250e-04 -3.803133149631321430e-04 4.725914332084357738e-04 6.106035434640944004e-04 4.922188236378133297e-04 -3.719671221915632486e-04 -5.820490769110620022e-04 5.683927447535097599e-04 3.497304278425872326e-04 2.860706008505076170e-04 -6.537174340337514877e-04 -9.329664753749966621e-04 9.240500367013737559e-05 2.615544712170958519e-03 -9.085395140573382378e-05 -9.989663958549499512e-04 -8.266431977972388268e-04 6.939701270312070847e-04 1.219092635437846184e-03 2.937446697615087032e-04 -8.442344842478632927e-04 -1.057984423823654652e-03 4.396171716507524252e-04 9.908300125971436501e-04
-1.748566632159054279e-03 -8.423149120062589645e-04 1.658570719882845879e-03 1.545137143693864346e-03 -6.554133724421262741e-04 -1.255978946574032307e-03 -8.471123292110860348e-04 1.118054031394422054e-03 1.335644279606640339e-03 -6.044821348041296005e-04 -2.757657086476683617e-03 -7.606500876136124134e-04 1.105488045141100883e-03 8.611963130533695221e-04 -1.152578042820096016e-04 1.753654214553534985e-04 6.757418304914608598e-05 1.064519281499087811e-03 1.572679262608289719e-03 -5.505044828169047832e-05 -8.216010406613349915e-03 3.938143781851977110e-04 1.403341419063508511e-03 6.489731604233384132e-04 -1.077014370821416378e-03 -8.237365982495248318e-04 -8.075059158727526665e-04 7.394381682388484478e-04 1.122599467635154724e-03 -1.312030653934925795e-04 -2.938267309218645096e-03 -2.986728504765778780e-04 1.192620955407619476e-03 8.873533806763589382e-04 -7.446960662491619587e-04 -6.315829814411699772e-04 -6.984819774515926838e-04 8.277563611045479774e-04 1.159503241069614887e-03 -7.595888455398380756e-04 -8.670028764754533768e-04 -7.166710565797984600e-04 5.931514897383749485e-04 9.172732243314385414e-04 -5.599714495474472642e-05 -5.247670924291014671e-04 -2.478260721545666456e-04 1.119065913371741772e-03 1.386894029565155506e-03 -1.338437687081750482e-05 -8.999706245958805084e-03 -1.338185247732326388e-04 9.270932059735059738e-04 1.186884241178631783e-03 -1.471564464736729860e-04 -3.718719526659697294e-04 -6.161259370855987072e-04 8.619241416454315186e-04 4.608704766724258661e-04 -5.788273992948234081e-04 -7.466374081559479237e-04 -6.025995826348662376e-04 4.512672894634306431e-04 7.120496011339128017e-04 -6.931732059456408024e-04 -4.279649874661117792e-04 -3.495688724797219038e-04 7.991516031324863434e-04 1.137083396315574646e-03 -1.167544687632471323e-04 -3.183247288689017296e-03 1.053206651704385877e-04 1.217965269461274147e-03 1.011169864796102047e-03 -8.452930487692356110e-04 -1.487352652475237846e-03 -3.588445251807570457e-04 1.031628693453967571e-03 1.288533909246325493e-03 -5.382903036661446095e-04 -1.208788133226335049e-03
