 # Key parameters for the calculation
 # TASK,INSTR,TEMP,WING,E_UNIT
 #    2,   3, 300,   0,   1
 # Q, deltaE, Total
  0.000000E+00, -0.104996E+02,  0.000000E+00
  0.000000E+00, -0.104496E+02,  0.000000E+00
  0.000000E+00, -0.103996E+02,  0.000000E+00
  0.000000E+00, -0.103496E+02,  0.000000E+00
  0.000000E+00, -0.102996E+02,  0.000000E+00
  0.000000E+00, -0.102496E+02,  0.000000E+00
  0.000000E+00, -0.101997E+02,  0.000000E+00
  0.000000E+00, -0.101497E+02,  0.000000E+00
  0.000000E+00, -0.100997E+02,  0.000000E+00
  0.000000E+00, -0.100497E+02,  0.000000E+00
  0.000000E+00, -0.999966E+01,  0.000000E+00
  0.000000E+00, -0.994966E+01,  0.000000E+00
  0.000000E+00, -0.989966E+01,  0.000000E+00
  0.000000E+00, -0.984966E+01,  0.000000E+00
  0.000000E+00, -0.979966E+01,  0.000000E+00
  0.000000E+00, -0.974967E+01,  0.000000E+00
  0.000000E+00, -0.969967E+01,  0.000000E+00
  0.000000E+00, -0.964967E+01,  0.000000E+00
  0.000000E+00, -0.959967E+01,  0.000000E+00
  0.000000E+00, -0.954967E+01,  0.000000E+00
  0.000000E+00, -0.949967E+01,  0.000000E+00
  0.000000E+00, -0.944968E+01,  0.000000E+00
  0.000000E+00, -0.939968E+01,  0.000000E+00
  0.000000E+00, -0.934968E+01,  0.000000E+00
  0.000000E+00, -0.929968E+01,  0.000000E+00
  0.000000E+00, -0.924968E+01,  0.000000E+00
  0.000000E+00, -0.919968E+01,  0.000000E+00
  0.000000E+00, -0.914969E+01,  0.000000E+00
  0.000000E+00, -0.909969E+01,  0.000000E+00
  0.000000E+00, -0.904969E+01,  0.000000E+00
  0.000000E+00, -0.899969E+01,  0.000000E+00
  0.000000E+00, -0.894969E+01,  0.000000E+00
  0.000000E+00, -0.889969E+01,  0.000000E+00
  0.000000E+00, -0.884970E+01,  0.000000E+00
  0.000000E+00, -0.879970E+01,  0.000000E+00
  0.000000E+00, -0.874970E+01,  0.000000E+00
  0.000000E+00, -0.869970E+01,  0.000000E+00
  0.000000E+00, -0.864970E+01,  0.000000E+00
  0.000000E+00, -0.859970E+01,  0.000000E+00
  0.000000E+00, -0.854971E+01,  0.000000E+00
  0.000000E+00, -0.849971E+01,  0.000000E+00
  0.000000E+00, -0.844971E+01,  0.000000E+00
  0.000000E+00, -0.839971E+01,  0.000000E+00
  0.000000E+00, -0.834971E+01,  0.000000E+00
  0.000000E+00, -0.829972E+01,  0.000000E+00
  0.000000E+00, -0.824972E+01,  0.000000E+00
  0.000000E+00, -0.819972E+01,  0.000000E+00
  0.000000E+00, -0.814972E+01,  0.000000E+00
  0.000000E+00, -0.809972E+01,  0.000000E+00
  0.000000E+00, -0.804972E+01,  0.000000E+00
  0.000000E+00, -0.799973E+01,  0.000000E+00
  0.000000E+00, -0.794973E+01,  0.000000E+00
  0.000000E+00, -0.789973E+01,  0.000000E+00
  0.000000E+00, -0.784973E+01,  0.000000E+00
  0.000000E+00, -0.779973E+01,  0.000000E+00
  0.000000E+00, -0.774973E+01,  0.000000E+00
  0.000000E+00, -0.769974E+01,  0.000000E+00
  0.000000E+00, -0.764974E+01,  0.000000E+00
  0.000000E+00, -0.759974E+01,  0.000000E+00
  0.000000E+00, -0.754974E+01,  0.000000E+00
  0.000000E+00, -0.749974E+01,  0.000000E+00
  0.000000E+00, -0.744974E+01,  0.000000E+00
  0.000000E+00, -0.739975E+01,  0.000000E+00
  0.000000E+00, -0.734975E+01,  0.000000E+00
  0.000000E+00, -0.729975E+01,  0.000000E+00
  0.000000E+00, -0.724975E+01,  0.000000E+00
  0.000000E+00, -0.719975E+01,  0.000000E+00
  0.000000E+00, -0.714975E+01,  0.000000E+00
  0.000000E+00, -0.709976E+01,  0.000000E+00
  0.000000E+00, -0.704976E+01,  0.000000E+00
  0.000000E+00, -0.699976E+01,  0.000000E+00
  0.000000E+00, -0.694976E+01,  0.000000E+00
  0.000000E+00, -0.689976E+01,  0.000000E+00
  0.000000E+00, -0.684976E+01,  0.000000E+00
  0.000000E+00, -0.679977E+01,  0.000000E+00
  0.000000E+00, -0.674977E+01,  0.000000E+00
  0.000000E+00, -0.669977E+01,  0.000000E+00
  0.000000E+00, -0.664977E+01,  0.000000E+00
  0.000000E+00, -0.659977E+01,  0.000000E+00
  0.000000E+00, -0.654978E+01,  0.000000E+00
  0.000000E+00, -0.649978E+01,  0.000000E+00
  0.000000E+00, -0.644978E+01,  0.000000E+00
  0.000000E+00, -0.639978E+01,  0.000000E+00
  0.000000E+00, -0.634978E+01,  0.000000E+00
  0.000000E+00, -0.629978E+01,  0.000000E+00
  0.000000E+00, -0.624979E+01,  0.000000E+00
  0.000000E+00, -0.619979E+01,  0.000000E+00
  0.000000E+00, -0.614979E+01,  0.000000E+00
  0.000000E+00, -0.609979E+01,  0.000000E+00
  0.000000E+00, -0.604979E+01,  0.000000E+00
  0.000000E+00, -0.599979E+01,  0.000000E+00
  0.000000E+00, -0.594980E+01,  0.000000E+00
  0.000000E+00, -0.589980E+01,  0.000000E+00
  0.000000E+00, -0.584980E+01,  0.000000E+00
  0.000000E+00, -0.579980E+01,  0.000000E+00
  0.000000E+00, -0.574980E+01,  0.000000E+00
  0.000000E+00, -0.569980E+01,  0.000000E+00
  0.000000E+00, -0.564981E+01,  0.000000E+00
  0.000000E+00, -0.559981E+01,  0.000000E+00
  0.000000E+00, -0.554981E+01,  0.000000E+00
  0.000000E+00, -0.549981E+01,  0.000000E+00
  0.000000E+00, -0.544981E+01,  0.000000E+00
  0.000000E+00, -0.539981E+01,  0.000000E+00
  0.000000E+00, -0.534982E+01,  0.000000E+00
  0.000000E+00, -0.529982E+01,  0.000000E+00
  0.000000E+00, -0.524982E+01,  0.000000E+00
  0.000000E+00, -0.519982E+01,  0.000000E+00
  0.000000E+00, -0.514982E+01,  0.000000E+00
  0.000000E+00, -0.509983E+01,  0.000000E+00
  0.000000E+00, -0.504983E+01,  0.000000E+00
  0.000000E+00, -0.499983E+01,  0.000000E+00
  0.000000E+00, -0.494983E+01,  0.000000E+00
  0.000000E+00, -0.489983E+01,  0.000000E+00
  0.000000E+00, -0.484983E+01,  0.000000E+00
  0.000000E+00, -0.479984E+01,  0.000000E+00
  0.000000E+00, -0.474984E+01,  0.000000E+00
  0.000000E+00, -0.469984E+01,  0.000000E+00
  0.000000E+00, -0.464984E+01,  0.000000E+00
  0.000000E+00, -0.459984E+01,  0.000000E+00
  0.000000E+00, -0.454984E+01,  0.000000E+00
  0.000000E+00, -0.449985E+01,  0.000000E+00
  0.000000E+00, -0.444985E+01,  0.000000E+00
  0.000000E+00, -0.439985E+01,  0.000000E+00
  0.000000E+00, -0.434985E+01,  0.000000E+00
  0.000000E+00, -0.429985E+01,  0.000000E+00
  0.000000E+00, -0.424985E+01,  0.000000E+00
  0.000000E+00, -0.419986E+01,  0.000000E+00
  0.000000E+00, -0.414986E+01,  0.000000E+00
  0.000000E+00, -0.409986E+01,  0.000000E+00
  0.000000E+00, -0.404986E+01,  0.000000E+00
  0.000000E+00, -0.399986E+01,  0.000000E+00
  0.000000E+00, -0.394986E+01,  0.000000E+00
  0.000000E+00, -0.389987E+01,  0.000000E+00
  0.000000E+00, -0.384987E+01,  0.000000E+00
  0.000000E+00, -0.379987E+01,  0.000000E+00
  0.000000E+00, -0.374987E+01,  0.000000E+00
  0.000000E+00, -0.369987E+01,  0.000000E+00
  0.000000E+00, -0.364987E+01,  0.000000E+00
  0.000000E+00, -0.359988E+01,  0.000000E+00
  0.000000E+00, -0.354988E+01,  0.000000E+00
  0.000000E+00, -0.349988E+01,  0.000000E+00
  0.000000E+00, -0.344988E+01,  0.000000E+00
  0.000000E+00, -0.339988E+01,  0.000000E+00
  0.000000E+00, -0.334989E+01,  0.000000E+00
  0.000000E+00, -0.329989E+01,  0.000000E+00
  0.000000E+00, -0.324989E+01,  0.000000E+00
  0.000000E+00, -0.319989E+01,  0.000000E+00
  0.000000E+00, -0.314989E+01,  0.000000E+00
  0.000000E+00, -0.309989E+01,  0.000000E+00
  0.000000E+00, -0.304990E+01,  0.000000E+00
  0.000000E+00, -0.299990E+01,  0.000000E+00
  0.000000E+00, -0.294990E+01,  0.000000E+00
  0.000000E+00, -0.289990E+01,  0.000000E+00
  0.000000E+00, -0.284990E+01,  0.000000E+00
  0.000000E+00, -0.279990E+01,  0.000000E+00
  0.000000E+00, -0.274991E+01,  0.000000E+00
  0.000000E+00, -0.269991E+01,  0.000000E+00
  0.000000E+00, -0.264991E+01,  0.000000E+00
  0.000000E+00, -0.259991E+01,  0.000000E+00
  0.000000E+00, -0.254991E+01,  0.000000E+00
