-7.637258931936230510e-06 -3.835464212897932157e-06 4.256158263160614297e-06 2.098583081533433869e-06 -1.529661494714673609e-05 1.758398138917982578e-05 -3.099650257354369387e-06 -7.644657102900964674e-07 -1.383454946335405111e-05 2.402616019026027061e-06 -3.716615537996403873e-06 3.945887669942749199e-07 3.283734031356289051e-06 2.464134922774974257e-06 -1.033545595419127494e-05 2.374191353737842292e-06 -6.743294306943425909e-06 3.057237699977122247e-05 -4.102317689103074372e-05 -3.620460233833000530e-07 -1.875743578239053022e-06 1.418162355548702180e-06 -7.765619557176250964e-06 1.404978661412314977e-06 -9.549101065431386814e-08 9.759969543665647507e-07 4.483095835894346237e-06 -5.936746674706228077e-06 8.573409104428719729e-06 -5.898641120438696817e-06 1.408674393132969271e-06 -1.016074929793830961e-05 1.985767084988765419e-06 5.504086402652319521e-06 1.407181116519495845e-05 -4.536226242635166273e-06 -7.435810857714386657e-06 1.099385281122522429e-05 -4.026771421195007861e-06 -6.498791663034353405e-06 -1.040518691297620535e-05 -4.344340140960412100e-06 -2.190611212427029386e-06 3.004316567967180163e-06 -5.567835614783689380e-06 1.430136308044893667e-05 -7.764608199067879468e-06 1.921240072988439351e-05 -4.658158104575704783e-06 3.917366029781987891e-06 1.022113337967311963e-06 3.644106982392258942e-06 2.264572231069905683e-06 -8.316096113958337810e-07 -6.665661658189492300e-06 2.332977419428061694e-05 -9.420922651770524681e-06 1.917541885632090271e-05 -2.529448829591274261e-05 4.090692073077661917e-06 -6.776452323720150162e-07 1.557442556077148765e-05 -8.481236363877542317e-06
4.935553079121746123e-06 2.490928409315529279e-06 -2.746080326687661000e-06 -1.349930585092806723e-06 9.915370355884078890e-06 -1.138424067903542891e-05 2.008730461966479197e-06 4.998137796974333469e-07 8.956348210631404072e-06 -1.561507701808295678e-06 2.397940534137887880e-06 -2.592434213966043899e-07 -2.133057478204136714e-06 -1.604210297045938205e-06 6.694073817925527692e-06 -1.533087470306782052e-06 4.368102054286282510e-06 -1.980274646484758705e-05 2.657460936461575329e-05 2.390872850810410455e-07 1.221912611981679220e-06 -9.125780024987761863e-07 5.025932750868378207e-06 -9.192022503157204483e-07 6.151805109766428359e-08 -6.370369760588801000e-07 -2.912742957050795667e-06 3.840418685285840183e-06 -5.534730917133856565e-06 3.823706265393411741e-06 -9.060992169906967320e-07 6.576723990292521194e-06 -1.282102971345011611e-06 -3.561405037544318475e-06 -9.093278094951529056e-06 2.930959681179956533e-06 4.797562269232003018e-06 -7.111035756679484621e-06 2.606258021842222661e-06 4.204807737551163882e-06 6.730989298375789076e-06 2.815605967043666169e-06 1.423306002834578976e-06 -1.940267566169495694e-06 3.600202262532548048e-06 -9.249263712263200432e-06 5.019356649427209049e-06 -1.241599602508358657e-05 3.006643282787990756e-06 -2.544477183619164862e-06 -6.665650289505720139e-07 -2.342565721846767701e-06 -1.468439336349547375e-06 5.282416850604931824e-07 4.305996753828367218e-06 -1.507736487837973982e-05 6.084965207264758646e-06 -1.240575511474162340e-05 1.636781053093727678e-05 -2.642279469000641257e-06 4.498407690789463231e-07 -1.007624177873367444e-05 5.485033398144878447e-06
-2.249901399409282021e-06 -1.140185304393526167e-06 1.250121044904517476e-06 6.129772032181790564e-07 -4.531430931820068508e-06 5.197455266170436516e-06 -9.178268669529643375e-07 -2.300465808957596892e-07 -4.088841251359554008e-06 7.151930958571028896e-07 -1.091622607418685220e-06 1.197999921487280517e-07 9.765501545189181343e-07 7.357814411079743877e-07 -3.057188678212696686e-06 6.984026867939974181e-07 -1.995146021727123298e-06 9.044548278325237334e-06 -1.213844643643824384e-05 -1.109435530111113621e-07 -5.607240041172190104e-07 4.145179275383270578e-07 -2.293937996000749990e-06 4.233124286656675395e-07 -2.796600817589478538e-08 2.928045432781800628e-07 1.333727027486020233e-06 -1.752135176502633840e-06 2.520834414099226706e-06 -1.747534497553715482e-06 4.114245939490501769e-07 -3.001988716277992353e-06 5.839950745212263428e-07 1.625174945729668252e-06 4.145014827372506261e-06 -1.335879005637252703e-06 -2.184026243412517942e-06 3.244017534598242491e-06 -1.189593831441015936e-06 -1.918690031743608415e-06 -3.070907268920564093e-06 -1.286595420424418990e-06 -6.517325346067082137e-07 8.840004284138558432e-07 -1.641945004848821554e-06 4.219023139739874750e-06 -2.288679525008774363e-06 5.659931048285216093e-06 -1.369191409139602911e-06 1.164835794043028727e-06 3.061547886318294331e-07 1.063135755430266727e-06 6.712895128657692112e-07 -2.372991332322271774e-07 -1.962274836841970682e-06 6.873337497381726280e-06 -2.772618017843342386e-06 5.660465831169858575e-06 -7.469516276614740491e-06 1.203996021104103420e-06 -2.096042237553774612e-07 4.597646693582646549e-06 -2.501939206922543235e-06
-4.284712531443801709e-07 -2.133452738917185343e-07 2.394471607658488210e-07 1.186640190553589491e-07 -8.537300573152606376e-07 9.834316188062075526e-07 -1.730677183786610840e-07 -4.202222569915647910e-08 -7.737997407275543083e-07 1.334834394128847634e-07 -2.090930877329810755e-07 2.151267253225341847e-08 1.825987965275999159e-07 1.364912662893402739e-07 -5.776369675913883839e-07 1.333882124754381948e-07 -3.767883640648506116e-07 1.708428612801071722e-06 -2.292070121256983839e-06 -1.955288375654617994e-08 -1.037829235883691581e-07 8.015271646399924066e-08 -4.345700119756656932e-07 7.714689331805857364e-08 -5.378190781613056970e-09 5.382187495683865563e-08 2.491927375558589119e-07 -3.325008322008216055e-07 4.818773504666751251e-07 -3.291795565019128844e-07 7.965662973674625391e-08 -5.685026849278074224e-07 1.115759005188010633e-07 3.081480883793119574e-07 7.895791895862203091e-07 -2.545732229464192642e-07 -4.183481507880060235e-07 6.158612677609198727e-07 -2.253215853897927445e-07 -3.638588452758995118e-07 -5.827636186950257979e-07 -2.425176433007436572e-07 -1.217577789702772861e-07 1.687372730430070078e-07 -3.120825624591816450e-07 8.012895591491542291e-07 -4.353940425971813966e-07 1.077876049748738296e-06 -2.618781138608028414e-07 2.178547333642200101e-07 5.643870082394641940e-08 2.063064670210223994e-07 1.263025808384554693e-07 -4.802744868470654183e-08 -3.742004821560840355e-07 1.308799596699827816e-06 -5.290264653012854978e-07 1.073746716429013759e-06 -1.415931137671577744e-06 2.296941659096773947e-07 -3.623090449877963692e-08 8.721031008462887257e-07 -4.752223503601271659e-07
3.108262717432808131e-06 1.566310174894169904e-06 -1.730269218569446821e-06 -8.513338229931832757e-07 6.238654350454453379e-06 -7.165448096202453598e-06 1.263962758457637392e-06 3.136277371140749892e-07 5.637375124933896586e-06 -9.817009640755713917e-07 1.510900801804382354e-06 -1.624704566438595066e-07 -1.341231495644024108e-06 -1.008005028779734857e-06 4.212846306472783908e-06 -9.657569535193033516e-07 2.748915221673087217e-06 -1.246239298779983073e-05 1.672366852289997041e-05 1.495924522032510140e-07 7.676284212720929645e-07 -5.755024403697461821e-07 3.163758265145588666e-06 -5.767025186287355609e-07 3.874861675967622432e-08 -3.999847990598937031e-07 -1.831331701396265998e-06 2.417847554170293733e-06 -3.486811920083709992e-06 2.405772420388530008e-06 -5.714285293834109325e-07 4.139825705351540819e-06 -8.076262929535005242e-07 -2.242052914880332537e-06 -5.726883955503581092e-06 1.845918632170651108e-06 3.022933924512472004e-06 -4.477151378523558378e-06 1.640574737393762916e-06 2.647101609909441322e-06 4.237674602336483076e-06 1.771591769283986650e-06 8.948591698754171375e-07 -1.222161813529965002e-06 2.266952606078120880e-06 -5.823522315040463582e-06 3.160757842124439776e-06 -7.819268830644432455e-06 1.894185857054253574e-06 -1.599940674168465193e-06 -4.185890816188475583e-07 -1.477726186749350745e-06 -9.237928111360815819e-07 3.344633512369910022e-07 2.712072500798967667e-06 -9.495242011325899512e-06 3.832758466160157695e-06 -7.810096576577052474e-06 1.030389921652385965e-05 -1.664278897806070745e-06 2.809429417993669631e-07 -6.343607310554943979e-06 3.453549425103119574e-06
-5.798186521133175120e-06 -2.915341838161111809e-06 3.230007223464781418e-06 1.591382101651106495e-06 -1.162188073067227378e-05 1.335562683379976079e-05 -2.354867092435597442e-06 -5.819946977680956479e-07 -1.050769060384482145e-05 1.826633820201095659e-06 -2.820507233991520479e-06 3.008486260114295874e-07 2.496183697076048702e-06 1.874144913927011658e-06 -7.850881956983357668e-06 1.802186716304277070e-06 -5.122448783367872238e-06 2.322355430806055665e-05 -3.116308653261512518e-05 -2.763610780220915331e-07 -1.426820176675391849e-06 1.075613909051753581e-06 -5.897802111576311290e-06 1.069866470970737282e-06 -7.237457566589000635e-08 7.428226922456815373e-07 3.407989424886181951e-06 -4.508270649239420891e-06 6.507417310785967857e-06 -4.481573341763578355e-06 1.068179358298948500e-06 -7.717017069808207452e-06 1.507172555648139678e-06 4.180040377832483500e-06 1.068332585418829694e-05 -3.443685955062392168e-06 -5.643141776090487838e-06 8.348427400051150471e-06 -3.058255060750525445e-06 -4.935307970299618319e-06 -7.901488061179406941e-06 -3.300478510936954990e-06 -1.665256263549963478e-06 2.280496801176923327e-06 -4.227752924634842202e-06 1.085953863366739824e-05 -5.895321919524576515e-06 1.458613951399456710e-05 -3.535364157869480550e-06 2.977757958433357999e-06 7.776588972774334252e-07 2.763121756288455799e-06 1.720630280033219606e-06 -6.287515361691475846e-07 -5.059994691691827029e-06 1.771224560798145831e-05 -7.151390946091851220e-06 1.456181507819565013e-05 -1.920979229907970876e-05 3.105255473201395944e-06 -5.177862476557493210e-07 1.182749565487029031e-05 -6.440156539611052722e-06
8.507066013407893479e-06 4.256976808392209932e-06 -4.746440026792697608e-06 -2.345223265365348198e-06 1.700193206488620490e-05 -1.956104097189381719e-05 3.445786887823487632e-06 8.442779630968288984e-07 1.539059303468093276e-05 -2.665423835424007848e-06 4.144704689679201692e-06 -4.344165915881603723e-07 -3.644248181444709189e-06 -2.730214646362583153e-06 1.149417403212282807e-05 -2.646237362569081597e-06 7.498602371924789622e-06 -3.399812703719362617e-05 4.561710011330433190e-05 3.970129967001412297e-07 2.077280441881157458e-06 -1.584665028531162534e-06 8.640930900583043694e-06 -1.551050331727310549e-06 1.064545500639724196e-07 -1.079445041796134319e-06 -4.974358944309642538e-06 6.608191142731811851e-06 -9.557412340654991567e-06 6.555867457791464403e-06 -1.574228804201993626e-06 1.130519740399904549e-05 -2.213233756265253760e-06 -6.125691470515448600e-06 -1.567565050208941102e-05 5.053452241554623470e-06 8.292636266560293734e-06 -1.223841718456242234e-05 4.480471034185029566e-06 7.232798452605493367e-06 1.158193936134921387e-05 4.828982582694152370e-06 2.430567974442965351e-06 -3.348017116877599619e-06 6.199678409757325426e-06 -1.592131957295350730e-05 8.647103641123976558e-06 -2.140072137990500778e-05 5.193128345126751810e-06 -4.347571575635811314e-06 -1.130935629589657765e-06 -4.074716798641020432e-06 -2.516220320103457198e-06 9.377552601108618546e-07 7.426692263834411278e-06 -2.598649189167190343e-05 1.049790353135904297e-05 -2.134224814653862268e-05 2.814924664562568069e-05 -4.558189630188280717e-06 7.398544994430267252e-07 -1.733460339892189950e-05 9.442270311410538852e-06
-1.124393475038232282e-05 -5.587571195064811036e-06 6.287565611273748800e-06 3.119392204098403454e-06 -2.237730404885951430e-05 2.578884414106141776e-05 -4.536722371994983405e-06 -1.097500216928892769e-06 -2.029200368269812316e-05 3.495151531751616858e-06 -5.490445346367778257e-06 5.609332447420456447e-07 4.782135420100530609e-06 3.571364004528732039e-06 -1.514513314759824425e-05 3.501614401102415286e-06 -9.878588571154978126e-06 4.479234485188499093e-05 -6.009256685501895845e-05 -5.086430405754072126e-07 -2.714770971579127945e-06 2.107014324792544357e-06 -1.139747655543033034e-05 2.014476194744929671e-06 -1.411282113394918269e-07 1.406907244927424472e-06 6.525432127091335133e-06 -8.722131497052032501e-06 1.265102946490515023e-05 -8.627852366771548986e-06 2.093954890369786881e-06 -1.490958766225958243e-05 2.928833509940886870e-06 8.082739441306330264e-06 2.072120332741178572e-05 -6.680887508991872892e-06 -1.098556549550266936e-05 1.615614746697247028e-05 -5.909366336709354073e-06 -9.543987289362121373e-06 -1.528690700070001185e-05 -6.356819994834950194e-06 -3.188289838362834416e-06 4.429093678481876850e-06 -8.188127139874268323e-06 2.102105463563930243e-05 -1.142432302003726363e-05 2.828589094860944897e-05 -6.875350663904100657e-06 5.705514013243373483e-06 1.475565227337938268e-06 5.425158633443061262e-06 3.309884277769015171e-06 -1.268564687961770687e-06 -9.821026651479769498e-06 3.434545942582190037e-05 -1.388558575854403898e-05 2.816496453306172043e-05 -3.713834303198382258e-05 6.028773896105121821e-06 -9.399369673701585270e-07 2.287616007379256189e-05 -1.246732790605165064e-05
1.401813460688572377e-05 6.903206212882651016e-06 -7.861712219892069697e-06 -3.920603376172948629e-06 2.774645145109388977e-05 -3.204629683750681579e-05 5.627664904750417918e-06 1.338484480584156699e-06 2.521795795473735780e-05 -4.312806140660541132e-06 6.864921488158870488e-06 -6.781436923120054416e-07 -5.906435944780241698e-06 -4.392511527839815244e-06 1.880613854154944420e-05 -4.372242528916103765e-06 1.226361837325384840e-05 -5.561245779972523451e-05 7.459647167706862092e-05 6.082580625843547750e-07 3.334809662192128599e-06 -2.647292831170489080e-06 1.417192561348201707e-05 -2.454081140967900865e-06 1.764448285257458338e-07 -1.722185061225900427e-06 -8.055895705183502287e-06 1.085476833395659924e-05 -1.580327807459980249e-05 1.069659538188716397e-05 -2.631820052556577139e-06 1.853557296271901578e-05 -3.656997705547837541e-06 -1.005514877761015669e-05 -2.583823697932530195e-05 8.331795470439828932e-06 1.373680061078630388e-05 -2.011108335864264518e-05 7.347140126512385905e-06 1.187342968478333205e-05 1.902447729662526399e-05 7.883572834543883801e-06 3.935729182558134198e-06 -5.528239853447303176e-06 1.019880073727108538e-05 -2.617125937831588089e-05 1.423550656909355894e-05 -3.526548971422016621e-05 8.590131074015516788e-06 -7.047515282465610653e-06 -1.808478828024817631e-06 -6.827733159298077226e-06 -4.100816568097798154e-06 1.628612267268181313e-06 1.225205596711020917e-05 -4.281782457837834954e-05 1.732818964228499681e-05 -3.504384949337691069e-05 4.619383253157138824e-05 -7.522891792177688330e-06 1.110362063627690077e-06 -2.846397728717420250e-05 1.552308640384580940e-05
-1.683943264652043581e-05 -8.199584954127203673e-06 9.477658750256523490e-06 4.755809641210362315e-06 -3.310778265586122870e-05 3.834080780507065356e-05 -6.718595159327378497e-06 -1.563778255331271794e-06 -3.017464041477069259e-05 5.115255135024199262e-06 -8.275650543509982526e-06 7.837778071007051039e-07 7.013576578174252063e-06 5.188259819988161325e-06 -2.247951852041296661e-05 5.262351351120742038e-06 -1.465489913243800402e-05 6.646473048022016883e-05 -8.913595956983044744e-05 -6.927470508344413247e-07 -3.932580057153245434e-06 3.210509476048173383e-06 -1.696897743386216462e-05 2.863413101295009255e-06 -2.123258582287235186e-07 2.022149146796436980e-06 9.560019861964974552e-06 -1.301098563999403268e-05 1.903023257909808308e-05 -1.276097918889718130e-05 3.192395297446637414e-06 -2.218873851234093308e-05 4.400750185595825315e-06 1.204720774694578722e-05 3.104626011918298900e-05 -1.001215878204675391e-05 -1.656221502344124019e-05 2.411330387985799462e-05 -8.796062502369750291e-06 -1.422587502020178363e-05 -2.280301669088657945e-05 -9.408632649865467101e-06 -4.669935151468962431e-06 6.650163413723930717e-06 -1.223782510351156816e-05 3.138486863463185728e-05 -1.708958734525367618e-05 4.236467793816700578e-05 -1.034587785397889093e-05 8.369230272364802659e-06 2.126312438122113235e-06 8.296600753965321928e-06 4.888034709438215941e-06 -2.025800085903028958e-06 -1.472909843869274482e-05 5.143391172168776393e-05 -2.084009247482754290e-05 4.199322575004771352e-05 -5.533337753149680793e-05 9.046681952895596623e-06 -1.242820758307061624e-06 3.411068973946385086e-05 -1.861773489508777857e-05
