1.200000e+00 8.000000e-01 0.000000e+00 7.096851e+00 5.033917e-01 5.033917e-01 1.030788e+01 1.265114e-01 1.265114e-01 1.618191e+01 2.278321e-03 2.278321e-03 
1.190000e+00 8.100000e-01 0.000000e+00 6.646902e+00 5.691999e-01 5.691999e-01 9.777338e+00 1.392954e-01 1.392954e-01 1.554162e+01 2.204831e-03 2.204831e-03 
1.180000e+00 8.200000e-01 0.000000e+00 6.205809e+00 6.477824e-01 6.477824e-01 9.243733e+00 1.543653e-01 1.543653e-01 1.487516e+01 2.135524e-03 2.135524e-03 
1.170000e+00 8.300000e-01 0.000000e+00 5.772640e+00 7.427606e-01 7.427606e-01 8.708688e+00 1.722561e-01 1.722561e-01 1.418384e+01 2.070130e-03 2.070130e-03 
1.160000e+00 8.400000e-01 0.000000e+00 5.346825e+00 8.590603e-01 8.590603e-01 8.173604e+00 1.936728e-01 1.936728e-01 1.346909e+01 2.008379e-03 2.008379e-03 
1.150000e+00 8.500000e-01 0.000000e+00 4.928199e+00 1.003463e+00 1.003463e+00 7.639649e+00 2.195605e-01 2.195605e-01 1.273242e+01 1.950013e-03 1.950013e-03 
1.140000e+00 8.600000e-01 0.000000e+00 4.517016e+00 1.185452e+00 1.185452e+00 7.107769e+00 2.512102e-01 2.512102e-01 1.197535e+01 1.894787e-03 1.894787e-03 
1.130000e+00 8.700000e-01 0.000000e+00 4.113919e+00 1.418529e+00 1.418529e+00 6.578684e+00 2.904233e-01 2.904233e-01 1.119936e+01 1.842478e-03 1.842478e-03 
1.120000e+00 8.800000e-01 0.000000e+00 3.719887e+00 1.722320e+00 1.722320e+00 6.052916e+00 3.397768e-01 3.397768e-01 1.040592e+01 1.792882e-03 1.792882e-03 
1.110000e+00 8.900000e-01 0.000000e+00 3.336143e+00 2.126084e+00 2.126084e+00 5.530797e+00 4.030620e-01 4.030620e-01 9.596426e+00 1.745825e-03 1.745825e-03 
1.100000e+00 9.000000e-01 0.000000e+00 2.964047e+00 2.674728e+00 2.674728e+00 5.012501e+00 4.860430e-01 4.860430e-01 8.772213e+00 1.701156e-03 1.701156e-03 
1.090000e+00 9.100000e-01 0.000000e+00 2.604959e+00 3.439727e+00 3.439727e+00 4.498058e+00 5.978370e-01 5.978370e-01 7.934568e+00 1.658751e-03 1.658751e-03 
1.080000e+00 9.200000e-01 0.000000e+00 2.260095e+00 4.539988e+00 4.539988e+00 3.987379e+00 7.535631e-01 7.535631e-01 7.084742e+00 1.618511e-03 1.618511e-03 
1.070000e+00 9.300000e-01 0.000000e+00 1.930372e+00 6.184783e+00 6.184783e+00 3.480275e+00 9.798080e-01 9.798080e-01 6.223964e+00 1.580358e-03 1.580358e-03 
1.060000e+00 9.400000e-01 0.000000e+00 1.616248e+00 8.770175e+00 8.770175e+00 2.976468e+00 1.326930e+00 1.326930e+00 5.353469e+00 1.544230e-03 1.544230e-03 
1.050000e+00 9.500000e-01 0.000000e+00 1.317586e+00 1.312210e+01 1.312210e+01 2.475614e+00 1.900088e+00 1.900088e+00 4.474517e+00 1.510083e-03 1.510083e-03 
